axis,variant,metric,layer,offset,n_pairs,pair_coverage,error_mean,error_ci_low,error_ci_high,control_mean,control_ci_low,control_ci_high,paired_difference,difference_ci_low,difference_ci_high,paired_effect_dz,matched_event_auroc,sign_flip_p,bh_q
step,raw,turn_angle_rad,16,-1,108,0.526829268292683,1.9600430495209165,1.9237837263831385,1.9949366851813264,1.9639637370904286,1.9240805465314124,2.0048133090138434,-0.003920687569512261,-0.055552415246212926,0.04530789038097407,-0.014211785544884952,0.48593964334705075,nan,nan
step,raw,turn_angle_rad,16,0,154,0.751219512195122,1.8718491374672233,1.8380276590972753,1.9067593516660977,1.896194903881519,1.865734092968625,1.9271540926261381,-0.024345766414295544,-0.06253827475495154,0.016329392365046897,-0.09502974493257337,0.4575392140327205,0.2409518096380724,0.6063549194922919
step,raw,turn_angle_rad,16,1,146,0.7121951219512195,1.860458683477689,1.828778423818007,1.8944008081947288,1.8953856711518275,1.8632064100814192,1.927917302450905,-0.034926987674138314,-0.07668891447047664,0.009930479587757399,-0.1332265532983204,0.46312629011071493,nan,nan
step,raw,turn_angle_rad,16,2,88,0.4292682926829268,1.862954792651263,1.8180542505600235,1.9098655119199643,1.8374225104396993,1.7913014549762012,1.8856528922238134,0.025532282211563805,-0.028393239324743098,0.07912578508257861,0.09758301134284444,0.5366735537190083,nan,nan
step,raw,turn_angle_rad,18,-2,59,0.28780487804878047,1.9303865594378973,1.8782620030439505,1.9879999741659327,1.9267098378326932,1.8699723586692647,1.9812544024091656,0.0036767216052039195,-0.08201831291287633,0.0851301021495107,0.011516485819925945,0.5035909221488079,nan,nan
step,raw,turn_angle_rad,18,-1,108,0.526829268292683,1.944061008868394,1.9035144252357659,1.981397854950693,1.9355168298438743,1.8934655804876928,1.975786947183035,0.008544179024519745,-0.044977113797708794,0.062405731970513294,0.028634238926904344,0.5064300411522634,nan,nan
step,raw,turn_angle_rad,18,0,154,0.751219512195122,1.854886641750088,1.8192820060175736,1.8926436665770294,1.877497429971571,1.8477852593381683,1.9075932895401855,-0.022610788221483106,-0.06581919187462175,0.020760710247151256,-0.08160428156399309,0.46268342047562827,0.3153369326134773,0.6063549194922919
step,raw,turn_angle_rad,18,1,146,0.7121951219512195,1.8457425644952956,1.8126402803275683,1.8793591372362555,1.886290486544779,1.851344671253472,1.9219755876350075,-0.04054792204948321,-0.08446481813714929,0.0046373548573010554,-0.14645756612455715,0.4545881028335523,nan,nan
step,raw,turn_angle_rad,18,2,88,0.4292682926829268,1.854899376630783,1.8074402828446843,1.9044969616288487,1.8288507190617649,1.7830992065708746,1.879490162093531,0.026048657569018276,-0.03279885023154996,0.08276907188648522,0.09414280444921069,0.5330578512396694,nan,nan
step,raw,turn_angle_rad,20,-2,59,0.28780487804878047,1.9215557049896757,1.8630612020775423,1.9798094828755168,1.9159348677780668,1.864009060394966,1.9753447932206978,0.005620837211608887,-0.07538520855418707,0.08438497660523743,0.01740900380956816,0.5033036483769032,nan,nan
step,raw,turn_angle_rad,20,-1,108,0.526829268292683,1.9417988856633503,1.9035704468135481,1.9808148736479105,1.921363584421299,1.8796047372122606,1.9647225793037149,0.020435301242051302,-0.037713481899764804,0.07826700221609177,0.06605813970762155,0.5192043895747599,nan,nan
step,raw,turn_angle_rad,20,0,154,0.751219512195122,1.8500387297048198,1.8125982052320009,1.8877754459326919,1.8748144809301797,1.8437175444000726,1.905852374550584,-0.024775751225360028,-0.07056272033747141,0.019154001191838944,-0.08580176202298055,0.45682239838083993,0.29054189162167565,0.6063549194922919
step,raw,turn_angle_rad,20,1,146,0.7121951219512195,1.8465679075619945,1.8132731050661166,1.8817636143263072,1.8872564843256179,1.8528269328483162,1.9224920203832732,-0.040688576763623384,-0.08694830442944618,0.0059993842897349235,-0.1410572293056255,0.4563238881591293,nan,nan
step,raw,turn_angle_rad,20,2,88,0.4292682926829268,1.8648574609648099,1.8143076971511949,1.9125468285584992,1.8336485014720396,1.7856324290348724,1.8827467364005068,0.031208959492770107,-0.02744060748002746,0.08955828361213207,0.10812854911619543,0.5389979338842975,nan,nan
step,raw,turn_angle_rad,22,-2,59,0.28780487804878047,1.927477600210804,1.871879799840814,1.9860385985697728,1.9126593783750372,1.850732951295578,1.9725984621856172,0.014818221835766808,-0.06800478520029682,0.10052746281785477,0.04555259713119018,0.5168055156564205,nan,nan
step,raw,turn_angle_rad,22,-1,108,0.526829268292683,1.9408282472027674,1.9009450616659942,1.981049685621703,1.9259153924606465,1.8809469398800973,1.9703010677739425,0.014912854742120814,-0.04592086573441823,0.07395286976739213,0.04775005372918534,0.5116598079561042,nan,nan
step,raw,turn_angle_rad,22,0,154,0.751219512195122,1.8513684195357483,1.8127317870592143,1.8903009921312333,1.8751068045566608,1.8430459118315152,1.9088601212222855,-0.023738385020912467,-0.07208546634231296,0.0221410660581155,-0.08000944066377748,0.45812953280485746,0.3183363327334533,0.6063549194922919
step,raw,turn_angle_rad,22,1,146,0.7121951219512195,1.8427400866599932,1.8069822806609819,1.8776505715226475,1.8869144826719206,1.8510967957238629,1.9230950972805283,-0.04417439601192736,-0.08972259100577602,0.003887895953981834,-0.15061608742113777,0.4539313191968474,nan,nan
step,raw,turn_angle_rad,22,2,88,0.4292682926829268,1.8664473227479241,1.8182462855834851,1.9190356730398808,1.8321558345447888,1.783592651039362,1.885185152224519,0.034291488203135406,-0.0237900413911451,0.09657014608383176,0.11605567433069566,0.540676652892562,nan,nan
step,raw,menger_curvature,8,-2,59,0.28780487804878047,0.981933215917167,0.9395802577925941,1.030326130632627,0.9065657520698289,0.8683208480477334,0.946137553150371,0.07536746384733814,0.012513029348042052,0.13683173459465217,0.29412949583077513,0.6363114047687446,nan,nan
step,raw,menger_curvature,8,-1,108,0.526829268292683,0.9658666755314227,0.9374994919807822,0.9942025691960696,0.9582974016666412,0.9314594899338704,0.98471219924589,0.007569273864781415,-0.02360261296508489,0.04149203926876739,0.04210409344748427,0.5126028806584362,nan,nan
step,raw,menger_curvature,8,0,154,0.751219512195122,0.9528460491013218,0.9281217111105269,0.978151341837335,0.9485942721366882,0.9211654640250392,0.9760518469690502,0.004251776964633496,-0.028495555129144097,0.03572326548300777,0.02063269520655342,0.5165289256198347,0.7974405118976204,0.8739074102987621
step,raw,menger_curvature,8,1,146,0.7121951219512195,0.9767161787372746,0.9437374661944501,1.013648195789285,0.9673951423331483,0.9364939766285354,0.9988486787942175,0.009321036404126312,-0.029577425050817122,0.052071636731493925,0.03622382551298966,0.4996716081816476,nan,nan
step,raw,menger_curvature,8,2,88,0.4292682926829268,0.9364495087753643,0.8832057411697778,1.002744711562991,0.9073677733540535,0.872046679309146,0.9435899449004368,0.029081735421310772,-0.029918122342364354,0.09510912439701226,0.10020191996873398,0.5085227272727273,nan,nan
step,raw,menger_curvature,10,-2,59,0.28780487804878047,0.7756657620607796,0.7440970600661585,0.8067513626258253,0.7216891050338745,0.6919414067925033,0.7510624188740375,0.05397665702690512,0.009394827586109355,0.10026504301418687,0.2987208735567233,0.6374604998563631,nan,nan
step,raw,menger_curvature,10,-1,108,0.526829268292683,0.7644034596504988,0.7447118372552926,0.7847575300269657,0.7580260181868518,0.7388638717984711,0.7761674348678854,0.006377441463647065,-0.017200766641784597,0.029761312888176343,0.050073513636274165,0.5076303155006858,nan,nan
step,raw,menger_curvature,10,0,154,0.751219512195122,0.7541846226562153,0.7364906104257355,0.7723003307913804,0.7464453345769412,0.729177104768815,0.7651789056596817,0.007739288079274165,-0.01506569121371616,0.030642827667973244,0.0557924945899718,0.5253415415753078,0.5062987402519497,0.7124092422894732
step,raw,menger_curvature,10,1,146,0.7121951219512195,0.7706310287730335,0.7466460775737077,0.7951287325420607,0.7557968068612765,0.7344679773670354,0.7777519255162102,0.01483422191175696,-0.011981080054012064,0.0442980507465258,0.0848950966455575,0.5172171139050479,nan,nan
step,raw,menger_curvature,10,2,88,0.4292682926829268,0.7433021596886895,0.7047462089664557,0.7920188832012091,0.713008888065815,0.6895543911748311,0.7379658699882301,0.03029327162287452,-0.010422399860214104,0.07864906052974127,0.14404483813821506,0.5254390495867769,nan,nan
step,raw,menger_curvature,12,-2,59,0.28780487804878047,0.6845949211363065,0.6589121956693924,0.7125079541893329,0.6280959400080018,0.6016821864929239,0.6557057586135501,0.05649898112830469,0.013659170370990948,0.10001232622791142,0.3428154763463134,0.6480896294168342,nan,nan
step,raw,menger_curvature,12,-1,108,0.526829268292683,0.6777613190589128,0.660163218686702,0.6954125638844237,0.6647942910591761,0.6477325507888088,0.6814343259842307,0.012967027999736645,-0.008744024657816799,0.03469226605914257,0.1118777632235875,0.528377914951989,nan,nan
step,raw,menger_curvature,12,0,154,0.751219512195122,0.6658397338220051,0.6501023425152163,0.6806935942260088,0.6571481895524186,0.6407763831365806,0.6744830110823953,0.008691544269586538,-0.01044575884067393,0.027397813943105854,0.07077153270090837,0.5368949232585596,0.3693261347730454,0.6715020632237189
step,raw,menger_curvature,12,1,146,0.7121951219512195,0.6819604692393786,0.6601029496486872,0.7034263503112612,0.6669872668507981,0.6484003657551661,0.6853211899326273,0.014973202388580532,-0.008925381792734747,0.03757344289899689,0.10435219066828481,0.522236817414149,nan,nan
step,raw,menger_curvature,12,2,88,0.4292682926829268,0.6590649177404967,0.6227997947568921,0.7018446670252492,0.6279038339853287,0.6064979423345489,0.6489139167761261,0.03116108375516805,-0.007222194800322706,0.0758086851459335,0.1540433209887271,0.534349173553719,nan,nan
step,raw,menger_curvature,14,-2,59,0.28780487804878047,0.5244742919832973,0.5081142460769517,0.5417981472308353,0.49175134755797306,0.47450992822394533,0.5097063364745196,0.03272294442532426,0.0057030715048313144,0.05930062838025011,0.3059199180398702,0.6317150244182707,nan,nan
step,raw,menger_curvature,14,-1,108,0.526829268292683,0.5217346982271583,0.510583311567704,0.5323389758873317,0.5140824679423261,0.5034909043047163,0.5252718468093209,0.007652230284832142,-0.007221651780936453,0.022054119035601612,0.09754076450300653,0.5286351165980796,nan,nan
step,raw,menger_curvature,14,0,154,0.751219512195122,0.5116541921705394,0.5022114810134684,0.5213824203891027,0.5076587780729517,0.49767080102744815,0.5187480905177918,0.003995414097587783,-0.007240937795344885,0.015479298666506618,0.054733158299866504,0.526564344746163,0.4979004199160168,0.7124092422894732
step,raw,menger_curvature,14,1,146,0.7121951219512195,0.5195620262051281,0.5066264010404479,0.5336217889587764,0.5113859795135994,0.49963265469119156,0.5232452792408939,0.008176046691528738,-0.007049296316626954,0.02330520222448321,0.08555997777315072,0.5170763745543254,nan,nan
step,raw,menger_curvature,14,2,88,0.4292682926829268,0.5039534626359289,0.4801965181715786,0.5318918041292239,0.48279236968268047,0.4706169455396858,0.4957378024658696,0.02116109295324846,-0.002094308523969217,0.04796737705950026,0.1665468511465868,0.5365444214876033,nan,nan
step,raw,menger_curvature,16,-2,59,0.28780487804878047,0.4491281660936646,0.434664971646616,0.46364061405598106,0.4208028265985392,0.4077705003573733,0.43441194505509684,0.028325339495125463,0.006924490226527392,0.051229282670606995,0.31898934801512546,0.6432059752944557,nan,nan
step,raw,menger_curvature,16,-1,108,0.526829268292683,0.4483999082887614,0.43781648369988907,0.4593434225146969,0.44143772346002086,0.4321081677727677,0.4512422381106902,0.006962184828740579,-0.006555087767817356,0.02095899705395654,0.09497161106293037,0.530778463648834,nan,nan
step,raw,menger_curvature,16,0,154,0.751219512195122,0.4394170742530327,0.4301866055067097,0.44813832600492165,0.43528438136949166,0.42651487761600454,0.4448021275898466,0.0041326928835410575,-0.006326002405061351,0.01459776683674229,0.06231623160075708,0.5233597571259909,0.4439112177564487,0.7060548674578809
step,raw,menger_curvature,16,1,146,0.7121951219512195,0.4432633123169207,0.4320219676278225,0.4541949626874842,0.43968682705539547,0.42909758276216786,0.45036176808994927,0.0035764852615251933,-0.009134601148432248,0.01702367932318824,0.04452244922165092,0.5069431413023081,nan,nan
step,raw,menger_curvature,16,2,88,0.4292682926829268,0.42909006063233723,0.41051152555949305,0.4537449568171392,0.412841738963669,0.4015042481097308,0.4243560933846641,0.016248321668668228,-0.003092909993773157,0.038682037710466154,0.1584937468659861,0.5375774793388429,nan,nan
step,raw,menger_curvature,18,-2,59,0.28780487804878047,0.3687256317017442,0.35485037072735315,0.3826496036754826,0.3414922058582306,0.32978524651567814,0.35425583307268255,0.02723342584351362,0.006837579405913919,0.04819470904136106,0.32602983480336906,0.649813272048262,nan,nan
step,raw,menger_curvature,18,-1,108,0.526829268292683,0.3680463735428121,0.3577986982754535,0.37843373779000505,0.3605257739071493,0.3517597588951941,0.3692232095256999,0.007520599635662856,-0.005772303865739593,0.021094265759543134,0.10650442463634843,0.5333504801097394,nan,nan
step,raw,menger_curvature,18,0,154,0.751219512195122,0.35828787968917325,0.3502732444240095,0.3659623762955526,0.3571279810427071,0.3488233253021132,0.3652893200347369,0.0011598986464661438,-0.008655020739738043,0.011552587064442696,0.017952051509752213,0.5090234440883792,0.8226354729054189,0.8893356463842368
step,raw,menger_curvature,18,1,146,0.7121951219512195,0.3642744700590225,0.3546650061256265,0.37411185407066994,0.3649047933620949,0.35516414387177114,0.374685002041802,-0.0006303233030724199,-0.012375061663046276,0.01089717264555088,-0.00863514730263586,0.48695815349971855,nan,nan
step,raw,menger_curvature,18,2,88,0.4292682926829268,0.35253574987026776,0.3370164873713458,0.3695244277700443,0.34243681078607385,0.3316625098782507,0.3533608442087742,0.010098939084193924,-0.006972724233161319,0.02720251896587962,0.12187575191107196,0.5237603305785123,nan,nan
step,raw,menger_curvature,20,-2,59,0.28780487804878047,0.3277745863138619,0.31501681048233626,0.34189059461577465,0.3053650853492446,0.29408863645236366,0.31779409763797867,0.022409500964617326,0.002961120211471946,0.044089849558422115,0.2782031258688577,0.6274059178397012,nan,nan
step,raw,menger_curvature,20,-1,108,0.526829268292683,0.3278967153143,0.318129576470151,0.3383843190588609,0.3205334631105264,0.3120247937187,0.3289295697688228,0.007363252203773569,-0.005836227505157391,0.019683330195645492,0.10747610592087416,0.530264060356653,nan,nan
step,raw,menger_curvature,20,0,154,0.751219512195122,0.3184113762788958,0.3106684961924692,0.3266274234715414,0.31872920266219545,0.31108555795213616,0.3266771800404826,-0.0003178263832996418,-0.010195996556672957,0.009532802261702425,-0.004953466518670363,0.5045538876707708,0.9458108378324335,0.9622379321604034
step,raw,menger_curvature,20,1,146,0.7121951219512195,0.3246225387062112,0.31511100520162955,0.3340673339897639,0.32898256846078455,0.31986717795060104,0.33895546150687217,-0.004360029754573351,-0.015340203947502457,0.006956485755843649,-0.06130245536336169,0.46838055920435356,nan,nan
step,raw,menger_curvature,20,2,88,0.4292682926829268,0.3155481764538722,0.3005386002827436,0.3325569808610122,0.3084574230015278,0.2981822179249403,0.3198456286918372,0.007090753452344375,-0.01010263714600693,0.024313933973793268,0.08662132612891858,0.5082644628099173,nan,nan
step,raw,menger_curvature,22,-2,59,0.28780487804878047,0.27567492097111074,0.26377191051714505,0.28782391065763213,0.2557511685763375,0.24529412816262852,0.2663568751539214,0.019923752394773193,0.0010952368062936656,0.03836758219463339,0.28223527782448976,0.626831370295892,nan,nan
step,raw,menger_curvature,22,-1,108,0.526829268292683,0.27580912231847093,0.2668436914854856,0.2854184258142831,0.2700163036308907,0.2624709294246579,0.2776822508416242,0.00579281868758025,-0.005098183290963924,0.016480883283333636,0.09490560976387086,0.5207475994513031,nan,nan
step,raw,menger_curvature,22,0,154,0.751219512195122,0.26812650040759667,0.2617620164455919,0.2748083669789039,0.26828073168342764,0.2615040482275865,0.2754079889191629,-0.00015423127583095005,-0.009036356097014694,0.008455090889973293,-0.002753250844182277,0.5017709563164109,0.9704059188162367,0.9704059188162366
step,raw,menger_curvature,22,1,146,0.7121951219512195,0.27270711846139334,0.26484807253853504,0.28111522049987564,0.2779427869883302,0.2705439275105114,0.28582390889984693,-0.005235668526936884,-0.014846982559418841,0.004742562132951329,-0.08705066763457471,0.4568399324451117,nan,nan
step,raw,menger_curvature,22,2,88,0.4292682926829268,0.2660451942885464,0.2535964376758784,0.28006894780238245,0.26049563474953175,0.2510511141228066,0.26993087172423574,0.005549559539014643,-0.0075197863900526,0.020272571987218473,0.08171004274302086,0.5068440082644629,nan,nan
step,raw,scale_free_curvature,8,-2,59,0.28780487804878047,1.606702414609618,1.5723328583826452,1.6432984338473466,1.615279155262446,1.5844311499999741,1.6455506559650777,-0.008576740652827894,-0.05619582447965266,0.037864337937306536,-0.04609003802141704,0.4757253662740592,nan,nan
step,raw,scale_free_curvature,8,-1,108,0.526829268292683,1.6229643788602617,1.6027215500120762,1.6437215350568295,1.6055849216602467,1.5817902635369037,1.6299538073992288,0.017379457200015033,-0.017121015599480382,0.049685515490946915,0.09868663312636805,0.536522633744856,nan,nan
step,raw,scale_free_curvature,8,0,154,0.751219512195122,1.5777430874960763,1.557016603822832,1.5993311719654442,1.5769681512535392,1.5594717497368913,1.5953525185972066,0.000774936242537065,-0.026169799674641003,0.02702051735930625,0.004652184412270001,0.5063248439871817,0.9502099580083984,0.9622379321604034
step,raw,scale_free_curvature,8,1,146,0.7121951219512195,1.5730699660026863,1.55218682276876,1.5929281833033038,1.5885895180375609,1.5691551043970946,1.608771927021954,-0.015519552034874484,-0.04403231464428444,0.012021352248649059,-0.08690417269381735,0.48203227622443234,nan,nan
step,raw,scale_free_curvature,8,2,88,0.4292682926829268,1.5730090534145182,1.5439127973534845,1.6024907193739306,1.5718764202161268,1.5430131381885572,1.6006716847081077,0.0011326331983913076,-0.030658670243891805,0.033225846561518564,0.007233549731569428,0.5085227272727273,nan,nan
step,raw,scale_free_curvature,10,-2,59,0.28780487804878047,1.616127054570085,1.586012025202735,1.6480079097262885,1.6231068433341334,1.5921987288584143,1.6541088153245085,-0.006979788764048431,-0.048562694808184086,0.035133862293372724,-0.04206868399080937,0.47687446136167766,nan,nan
step,raw,scale_free_curvature,10,-1,108,0.526829268292683,1.626312921444575,1.6060046775749437,1.6459704911543263,1.6174088230839483,1.593363594705308,1.6402762731468237,0.008904098360626786,-0.02073570396061297,0.04033314166245635,0.05308773988854696,0.5200617283950617,nan,nan
step,raw,scale_free_curvature,10,0,154,0.751219512195122,1.574281862803868,1.5544034341713049,1.5931638483296742,1.581476513441507,1.5650331329215657,1.5979025152790083,-0.007194650637639033,-0.032089185076100486,0.01786494808537619,-0.04594959905726746,0.4845252150446956,0.5722855428914218,0.7759803971409108
step,raw,scale_free_curvature,10,1,146,0.7121951219512195,1.5693566309262628,1.5483096835956183,1.590161776889677,1.5830822889118978,1.5633289719485257,1.601531761905102,-0.013725657985635,-0.04252569075316599,0.014319499061532185,-0.08068095099167222,0.4845186714205292,nan,nan
step,raw,scale_free_curvature,10,2,88,0.4292682926829268,1.5678546117110685,1.5402018338103187,1.5962545297023925,1.5609508089043878,1.5330293475904249,1.5898013449189337,0.006903802806680853,-0.024033935909921474,0.03862718597731807,0.045680722351955,0.5229855371900827,nan,nan
step,raw,scale_free_curvature,12,-2,59,0.28780487804878047,1.6259486756082309,1.597752036987725,1.6552582360425236,1.6303041062112582,1.600571884189622,1.6593759484715382,-0.004355430603027344,-0.044120368007886206,0.03217229403681674,-0.027648173633032864,0.48635449583453033,nan,nan
step,raw,scale_free_curvature,12,-1,108,0.526829268292683,1.6307348984259147,1.6111138397344837,1.650938124595969,1.6226728448161372,1.601823658854873,1.6439775624760875,0.00806205360977738,-0.02218724842424746,0.038046998033920906,0.05064837131783329,0.5143175582990398,nan,nan
step,raw,scale_free_curvature,12,0,154,0.751219512195122,1.5786553226508104,1.559478667920286,1.5986881669852642,1.5840718986152054,1.5687741443514824,1.5997063301406897,-0.005416575964395102,-0.02841033771053537,0.017714886464081786,-0.037196514702332005,0.48482037443076403,0.6524695060987803,0.8126374725054989
step,raw,scale_free_curvature,12,1,146,0.7121951219512195,1.576191837656988,1.5570333474711195,1.594710995379376,1.5908431647575065,1.5713976518340307,1.610882358253002,-0.014651327100518632,-0.040254900839230785,0.01108567141098517,-0.09170580581741067,0.47734096453368363,nan,nan
step,raw,scale_free_curvature,12,2,88,0.4292682926829268,1.570705008777705,1.5423114078966054,1.595939664305611,1.5684584446928718,1.5409542601216923,1.596786899051883,0.0022465640848333187,-0.026189270717176524,0.031814912097020566,0.015655496756247167,0.5100723140495868,nan,nan
step,raw,scale_free_curvature,14,-2,59,0.28780487804878047,1.6298838126457345,1.6026852305662833,1.6570167802147946,1.6339974221536668,1.6053878767005467,1.6622256973032223,-0.0041136095079325015,-0.04471618851362649,0.035880402892322846,-0.026195871615242557,0.4909508761850043,nan,nan
step,raw,scale_free_curvature,14,-1,108,0.526829268292683,1.6349060182218198,1.615449720400351,1.6538415673430318,1.6335087164684579,1.6132691380050446,1.6543307350741492,0.0013973017533620198,-0.027096454909554236,0.029419351065600344,0.00949477344361317,0.492798353909465,nan,nan
step,raw,scale_free_curvature,14,0,154,0.751219512195122,1.5840532338464415,1.5655571165409956,1.60395031443664,1.5984947371792484,1.5828505761631122,1.6151675651212791,-0.014441503332806872,-0.036935867775570265,0.007975887265298258,-0.10051509391477,0.4604908078934053,0.21695660867826436,0.6063549194922919
step,raw,scale_free_curvature,14,1,146,0.7121951219512195,1.5836188205300945,1.5654824937247251,1.6029360742805756,1.5939624276879716,1.5753072833157566,1.6122269536330276,-0.010343607157877046,-0.03441507344784802,0.013185716940932025,-0.0704373560689382,0.48564458622630885,nan,nan
step,raw,scale_free_curvature,14,2,88,0.4292682926829268,1.5759313065897336,1.550937261872671,1.6026346498592332,1.5700379515236074,1.5409444531256502,1.5955717280168424,0.005893355066126043,-0.024125744876536456,0.03617212159389799,0.04157204391354638,0.5099431818181818,nan,nan
step,raw,scale_free_curvature,16,-2,59,0.28780487804878047,1.631008869510586,1.6023459200131691,1.6582962455385823,1.63053531363859,1.601052576303482,1.6599808452493052,0.0004735558719958289,-0.038946618417562064,0.041390926454026804,0.002958162918326046,0.5044527434645217,nan,nan
step,raw,scale_free_curvature,16,-1,108,0.526829268292683,1.636212882068422,1.6172445272405944,1.6556350801553992,1.6329163897920538,1.6116477132395464,1.6544050087807356,0.003296492276368318,-0.026378093935825207,0.03092407402065064,0.02158201647506314,0.4988854595336077,nan,nan
step,raw,scale_free_curvature,16,0,154,0.751219512195122,1.5843692747029392,1.5654776456294122,1.603906447450062,1.598210358000421,1.5819345692148457,1.61375088122758,-0.013841083297481785,-0.035892481598761176,0.009225703698474082,-0.09411520859881049,0.46293641423511556,0.2473505298940212,0.6063549194922919
step,raw,scale_free_curvature,16,1,146,0.7121951219512195,1.5801554412057954,1.5596054111237396,1.5995390282714204,1.599444568973698,1.5814503586659692,1.6178318903054276,-0.01928912776790253,-0.04337621045439211,0.0053518261199128085,-0.12887347933177862,0.46805216738600114,nan,nan
step,raw,scale_free_curvature,16,2,88,0.4292682926829268,1.5774321881207554,1.5509491698647087,1.604312689128247,1.5628849037668922,1.5367874581366778,1.5911484971981158,0.01454728435386311,-0.01777057759463787,0.046870152449065984,0.09688620490153353,0.5306043388429752,nan,nan
step,raw,scale_free_curvature,18,-2,59,0.28780487804878047,1.6141682115651794,1.5861776748451135,1.6427383384967253,1.6092806205911152,1.5798302647420914,1.640078505368556,0.004887590974064196,-0.0405914516772254,0.04949894911151812,0.028397915509802252,0.511921861534042,nan,nan
step,raw,scale_free_curvature,18,-1,108,0.526829268292683,1.6240768763754103,1.6025928539810357,1.6450955608928646,1.6123328032316986,1.5880127106827717,1.6347290691126275,0.011744073143711797,-0.02243207050142465,0.04357244267507834,0.06963709374449029,0.5211762688614541,nan,nan
step,raw,scale_free_curvature,18,0,154,0.751219512195122,1.5691965299767334,1.5487195093716892,1.5908271025140566,1.5823922195991913,1.56528495939134,1.5992484155606914,-0.013195689622457926,-0.037994101179110534,0.010885257767392433,-0.08236892669095688,0.47069488952605837,0.30293941211757647,0.6063549194922919
step,raw,scale_free_curvature,18,1,146,0.7121951219512195,1.5677371572141778,1.5471654203860727,1.5884123296974457,1.5910025271650863,1.5717121996291696,1.6112723645894496,-0.023265369950908506,-0.04875016451290209,0.001489504314448713,-0.1462722834599446,0.45787202101707636,nan,nan
step,raw,scale_free_curvature,18,2,88,0.4292682926829268,1.5677090260115536,1.5390914988450028,1.5953975000842051,1.5546897609125485,1.5262013698843393,1.5834017558192666,0.013019265099005266,-0.01954341178590601,0.04479646936736322,0.08148650366644923,0.5276342975206612,nan,nan
step,raw,scale_free_curvature,20,-2,59,0.28780487804878047,1.6063663717043601,1.5747537727073089,1.637135862546452,1.6011932482153683,1.5696862448575133,1.6321347804392798,0.005173123488991948,-0.0421657056626627,0.05079784403413028,0.029175427218275603,0.5130709566216605,nan,nan
step,raw,scale_free_curvature,20,-1,108,0.526829268292683,1.620038256601051,1.5977846816182135,1.6420298794629398,1.6016727796307317,1.5742525129682488,1.627460533325319,0.018365476970319396,-0.01690748165603037,0.05235161866854738,0.10299261888095433,0.5347222222222222,nan,nan
step,raw,scale_free_curvature,20,0,154,0.751219512195122,1.5632523437599084,1.5423206972224373,1.5856480751718793,1.577915946384529,1.5605045524316947,1.5961001888885127,-0.01466360262462071,-0.041654008143133935,0.011426776492750486,-0.08640618141896574,0.460828132906055,0.27914417116576684,0.6063549194922919
step,raw,scale_free_curvature,20,1,146,0.7121951219512195,1.564685192010174,1.5422258926785155,1.585176379692881,1.5902079441776014,1.5696481234406772,1.6104691128412336,-0.025522752167427377,-0.05302138434697504,0.0008908421209413432,-0.15228723802141264,0.4526646650403453,nan,nan
step,raw,scale_free_curvature,20,2,88,0.4292682926829268,1.5695831084793264,1.5410999002781782,1.5974755729463965,1.554475111040202,1.525448826463385,1.5827859327197074,0.015107997439124367,-0.020064332539385013,0.05029382932592521,0.0896829625504904,0.5263429752066116,nan,nan
step,raw,scale_free_curvature,22,-2,59,0.28780487804878047,1.6075044688531908,1.5757085696115332,1.6366422745635953,1.5965353876857433,1.5641858404470703,1.6279145471120284,0.010969081167447365,-0.03297970057544062,0.055154947759741425,0.06130845119229971,0.5262855501292732,nan,nan
step,raw,scale_free_curvature,22,-1,108,0.526829268292683,1.6174455218844943,1.5950347112836663,1.6391838538149994,1.6031679588335532,1.5790362886256641,1.6281717699159075,0.014277563050941185,-0.021146177114159972,0.04680469474858706,0.07953665860606379,0.5272633744855967,nan,nan
step,raw,scale_free_curvature,22,0,154,0.751219512195122,1.561937103797863,1.5404050899984,1.5845329860781694,1.5772353457166004,1.559860331361944,1.594326617268773,-0.015298241918737238,-0.04129516966157145,0.010902427291715299,-0.08962617814645103,0.46234609546297856,0.2499500099980004,0.6063549194922919
step,raw,scale_free_curvature,22,1,146,0.7121951219512195,1.5609885911418968,1.540363656698841,1.5821873521763985,1.5889755560927195,1.5693474937587568,1.6082725464685323,-0.027986964950822805,-0.05508220299874267,-0.0002224233052501979,-0.1662243783136889,0.4499906173766185,nan,nan
step,raw,scale_free_curvature,22,2,88,0.4292682926829268,1.5686924918131395,1.5406084183264863,1.598274360292337,1.5517389977520162,1.521715197949247,1.5809586585584012,0.01695349406112324,-0.019543227079239757,0.05277940952642393,0.09939004919550733,0.534220041322314,nan,nan
step,nuisance_residual,delta_norm,8,-2,59,0.28780487804878047,-0.04967388157117165,-0.14000086289341165,0.039767000584279004,0.031207278623419293,-0.046913530765953705,0.10943278771335783,-0.08088116019459093,-0.22075215022442704,0.053131627102019366,-0.145962075952395,0.42056880206837116,nan,nan
step,nuisance_residual,delta_norm,8,-1,108,0.526829268292683,-0.023915403419070773,-0.08045090831540248,0.036252269562747734,-0.01330046245345363,-0.07579323838430423,0.04663274219190625,-0.010614940965617145,-0.08773282105448069,0.07274533626106046,-0.02406292403688433,0.4861111111111111,nan,nan
